id,title,url,source,publish_date,isFakeNews,nb_title_found
Real_106-Webpage-P,Anti-Trump Super PAC Launches Pre-Debate Video Featuring Hofstra Students,http://abcn.ws/2dgPtRo,http://abcn.ws,,False,4.0
Real_107-Webpage-P,Glenn Beck shares buyer's remorse on Cruz endorsement,http://politi.co/2dmOPx8,http://politi.co,1474902647000.0,False,5.0
Real_108-Webpage-P,NY Gov. Andrew Cuomo disputes Trump's claim cops are 'afraid' to do their jobs,http://cnn.it/2d3tTeL,http://cnn.it,,False,2.0
Real_109-Webpage-P,Clinton economy speech to focus on valuing people with disabilities,http://cnn.it/2deB1Fu,http://cnn.it,,False,6.0
Real_11-Webpage-P,Trump: 'I was going to say something extremely rough' to Clinton,http://politi.co/2cYOq5I,http://politi.co,1474931249000.0,False,2.0
Real_110-Webpage-P,The 8 Biggest Unforced Errors in Debate History,http://politi.co/2dlg4MU,http://politi.co,1474717800000.0,False,698.0
Real_111-Webpage-P,Trump Calls For This Racist Policy To Be Forced On Every State,http://www.addictinginfo.org/2016/09/21/trump-calls-for-this-racist-policy-to-be-forced-on-every-state/,http://www.addictinginfo.org,1474416000000.0,False,2.0
Real_112-Webpage-P,Obama Claims It Will Be A Personal Insult If You Don’t Vote For Hillary [VIDEO],http://rightwingnews.com/top-news/obama-claims-will-personal-insult-dont-vote-hillary-video/,http://rightwingnews.com,1474245269000.0,False,1.0
Real_113-Webpage-P,Robert Kennedy Would Have Hated Donald Trump,http://politi.co/2cGb5l5,http://politi.co,1474560600000.0,False,176.0
Real_114-Webpage-P,Is West Virginia Holding America’s Weirdest Election?,http://politi.co/2d2EDuM,http://politi.co,1474454580000.0,False,118.0
Real_115-Webpage-P,This Was the Trump Hillary Wanted America to See—But Did It Work?,http://politi.co/2dcfCgO,http://politi.co,1474995060000.0,False,4.0
Real_116-Webpage-P,Pence: There's too much talk of police department 'racism',http://politi.co/2cUFU8G,http://politi.co,1474559104000.0,False,10.0
Real_117-Webpage-P,Trump Jr. Once Again Shows His Lack Of Humanity With Disgusting Tweet About Syrian Refugees,http://www.addictinginfo.org/2016/09/20/trump-jr-once-again-shows-his-lack-of-humanity-with-disgusting-tweet-about-syrian-refugees/,http://www.addictinginfo.org,1474329600000.0,False,3.0
Real_118-Webpage-P,Clinton demands Charlotte police video release 'without delay',http://politi.co/2d6lgRT,http://politi.co,1474637900000.0,False,4.0
Real_119-Webpage-P,"Muslim Afghani Rapes 2-YEAR-OLD, Gets 2 Years in Prison…Declares Himself ‘Superstar’ – Eagle Rising",http://eaglerising.com/36944/muslim-afghani-rapes-2-year-old-gets-2-years-in-prison-declares-himself-superstar/,http://eaglerising.com,1474527602000.0,False,1.0
Real_12-Webpage-P,Trump needles Clinton: ‘Sleep well Hillary — see you at the debate!’,http://politi.co/2cGp6EH,http://politi.co,1474368432000.0,False,6.0
Real_120-Webpage-P,"TRUTH COMES OUT! Keith Lamont Scott's Did This To His Wife Last Year and She Said ""He is a Killer"" ⋆ Freedom Daily",http://freedomdaily.com/truth-comes-keith-lamont-scotts-wife-last-year-said-killer/,http://freedomdaily.com,1475010506000.0,False,1.0
Real_13-Webpage-P,"Trump Won’t Tell America Where His Products Are Made, So Here’s A Handy Guide (IMAGES)",http://addictinginfo.org/2016/09/26/trump-wont-tell-america-where-his-products-are-made-so-heres-a-handy-guide-images/,http://addictinginfo.org,1474848000000.0,False,2.0
Real_14-Webpage-P,Black Caucus marches to DOJ to protest shootings,http://politi.co/2cTzPJz,http://politi.co,1474536006000.0,False,10.0
Real_15-Webpage-P,Trump Silent As Police Credit A Sikh Immigrant With Capturing NYC Bomber,http://occupydemocrats.com/2016/09/20/trump-silent-police-credit-sikh-immigrant-capturing-nyc-bomber/,http://occupydemocrats.com,1474329600000.0,False,7.0
Real_16-Webpage-P,Clinton on Trump's birther claim: A 'racist lie',http://politi.co/2d25FGy,http://politi.co,1474928824000.0,False,6.0
Real_17-Webpage-P,When does early voting start in every state?,http://politi.co/2d3R8Jw,http://politi.co,1474435110000.0,False,183.0
Real_18-Webpage-P,Rep. Peter King: We shouldn't be 'pandering' to political correctness,http://politi.co/2cNmBKW,http://politi.co,1474283903000.0,False,5.0
Real_19-Webpage-P,28-year-old man sought in Manhattan blast,http://politi.co/2cjO7Ux,http://politi.co,1474272304000.0,False,3.0
Real_2-Webpage-P,Trump Campaign Chair Says Racism Didn't Exist Before Obama In Viral Rant,http://occupydemocrats.com/2016/09/22/unhinged-trump-campaign-chair-says-racism-didnt-exist-obama-viral-rant-2/,http://occupydemocrats.com,1474502400000.0,False,4.0
Real_20-Webpage-P,"Christie among the most unpopular governors in the country, poll finds",http://politi.co/2cZxICx,http://politi.co,1474369091000.0,False,4.0
Real_21-Webpage-P,"Donald Trump, Hillary Clinton Spar Over Taxes in First Presidential Debate",http://abcn.ws/2dnuLiI,http://abcn.ws,,False,6.0
Real_22-Webpage-P,Look What Was Just SPOTTED Inside The Student Center At Hofstra University,http://www.chicksontheright.com/hofstra-universitys-student-union-puts-trigger-warning-ahead-tonights-debate/?utm_source=RWN&utm_medium=RWN&utm_campaign=RWN,http://www.chicksontheright.com,1474919176000.0,False,1.0
Real_23-Webpage-P,Early Voting In North Carolina Shows GREAT NEWS For Democrats,http://author.addictinginfo.org/2016/09/23/early-voting-in-north-carolina-shows-great-news-for-democrats/,http://author.addictinginfo.org,1474588800000.0,False,3.0
Real_24-Webpage-P,Cop Dies From Tuberculosis After Suspect Spat At Her,http://www.opposingviews.com/i/health/female-cop-dies-disease-after-criminal-spits-her-face-during-arrest?fb=rwn,http://www.opposingviews.com,,False,1.0
Real_25-Webpage-P,UK Begins Construction On “Great Wall” – Meant to Keep Illegal Migrants OUT (VIDEO),http://rightwingnews.com/europe/uk-begins-construction-great-wall-meant-keep-illegal-migrants-video/,http://rightwingnews.com,1474562638000.0,False,1.0
Real_26-Webpage-P,"Donald Trump, Germany’s disfavored son – POLITICO",http://politi.co/2df6xHB,http://politi.co,1474601447000.0,False,5.0
Real_27-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/finally-some-common-sense-in-charlotte-we-should-applaud-this-young-man/,http://conservativebyte.com,,False,2.0
Real_28-Webpage-P,Trump team talking to veteran GOP ad man Elsass,http://politi.co/2d2BkGM,http://politi.co,1474384396000.0,False,4.0
Real_29-Webpage-P,McCrory calls state of emergency in Charlotte after unrest,http://politi.co/2d5L43j,http://politi.co,1474503757000.0,False,4.0
Real_3-Webpage-P,'Locked the black bitch out': White students under investigation after racist Snapchat reveals campus harassment,,,,False,1030000.0
Real_30-Webpage-P,"Donald Trump Calls for Nationwide Stop-and-Frisk Policy, Then Rolls It Back",http://abcn.ws/2ddGVux,http://abcn.ws,,False,7.0
Real_31-Webpage-P,UN to resume Syria aid deliveries – POLITICO,http://politi.co/2cNdAY7,http://politi.co,1474536967000.0,False,2.0
Real_32-Webpage-P,"KISS’ Gene Simmons: “You Want to Win the War on Terror? Profile Everyone, Profile ME!” [VIDEO]",http://rightwingnews.com/celebrities/kiss-gene-simmons-want-win-war-terror-profile-everyone-profile/,http://rightwingnews.com,1474385335000.0,False,10.0
Real_33-Webpage-P,Kerry says Syrian diplomacy at impasse after truce collapses,http://politi.co/2cURhx8,http://politi.co,1474568230000.0,False,3.0
Real_34-Webpage-P,Ford Motor CEO Says Trump Is Lying AGAIN! Company Is NOT Moving U.S. Operations To Mexico,http://www.liberalamerica.org/2016/09/17/ford-motor-ceo-says-trump-lying-company-not-moving-u-s-operations-mexico/,http://www.liberalamerica.org,1474070400000.0,False,2.0
Real_35-Webpage-P,"BREAKING: Toby Keith Forced To Cancel Show, I Didn’t Expect This",http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23,http://newsbake.com,1474642281000.0,False,1.0
Real_36-Webpage-P,"Clinton, Trump meet world leaders for very different reasons",http://www.cnn.com/2016/09/19/politics/trump-clinton-egypt-fattah-el-sisi/index.html,http://www.cnn.com,1474243200000.0,False,37.0
Real_37-Webpage-P,Road to 270: CNN's general election map,http://cnn.it/2cVdQBY,http://cnn.it,,False,10.0
Real_38-Webpage-P,North Korea at UN: US faces 'tremendous consequences',http://cnn.it/2cVh9ZP,http://cnn.it,,False,7.0
Real_39-Webpage-P,“See What Happens to Her!” [VIDEO] – Eagle Rising,http://eaglerising.com/36873/trump-challenges-hillary-to-disarm-her-bodyguards-see-what-happens-to-her-video/,http://eaglerising.com,1474416747000.0,False,3.0
Real_4-Webpage-P,Massive Protests Erupt In North Carolina After Police Kill Disabled Black Man,http://occupydemocrats.com/2016/09/21/massive-protests-erupt-north-carolina-police-kill-disabled-black-man/,http://occupydemocrats.com,1474416000000.0,False,2.0
Real_40-Webpage-P,LA Police Commission Tells Officers How To Deal With Armed Suspects And It Is INSANE ⋆ Freedom Daily,http://freedomdaily.com/la-police-commission-officers-armed-suspects/,http://freedomdaily.com,1474665597000.0,False,1.0
Real_41-Webpage-P,"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcn.ws/2cCz75G,http://abcn.ws,,False,1150000000.0
Real_42-Webpage-P,Worst. President. Ever.,http://politi.co/2cGdput,http://politi.co,1474196700000.0,False,1220000.0
Real_43-Webpage-P,"Texas, California Separatists Attend Kremlin-Funded Conference",http://abcn.ws/2d7uFbf,http://abcn.ws,,False,57.0
Real_44-Webpage-P,"Obama, in an awkward twist, becomes Saudi Arabia's defender",http://politi.co/2deClfw,http://politi.co,1474567134000.0,False,293.0
Real_45-Webpage-P,McConnell punts budget vote to buy time for deal,http://politi.co/2cksDqD,http://politi.co,1474293333000.0,False,6.0
Real_46-Webpage-P,Former Miss Universe sizes up Melania Trump: 'I think I speak more English',http://politi.co/2dpRUAG,http://politi.co,1474989583000.0,False,7.0
Real_47-Webpage-P,Ivanka Trump to meet with female Republican Congress members,http://cnn.it/2ddRwBq,http://cnn.it,,False,2.0
Real_48-Webpage-P,Barney Frank: Tea party outmaneuvered Democrats,http://cnn.it/2dtCBUb,http://cnn.it,,False,1.0
Real_49-Webpage-P,BREAKING: North Carolina Drops Anti-LGBT 'Bathroom Bill' Lawsuit Against US,,,,False,1.0
Real_5-Webpage-P,Howard Dean ROASTS Trump Over Debate Sniffles: ‘Coke User’? (TWEETS),http://addictinginfo.org/2016/09/27/howard-dean-roasts-trump-over-debate-sniffles-cocaine-user-tweets/,http://addictinginfo.org,1474934400000.0,False,2.0
Real_50-Webpage-P,Obama: 'There's a reason why we haven't had a woman President',http://cnn.it/2cx93na,http://cnn.it,,False,9.0
Real_51-Webpage-P,"Michelle Obama jokes about Melania Trump plagiarism: 'Yeah, that was tough'",http://cnn.it/2dguLNq,http://cnn.it,,False,6.0
Real_52-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/our-nations-top-general-troubled-by-u-s-cash-to-iran/,http://conservativebyte.com,,False,2.0
Real_53-Webpage-P,Trump Gets ANNIHILATED On Twitter After He Pretends He Didn’t Just Trash Police Officers (TWEETS),http://www.addictinginfo.org/2016/09/19/trump-gets-annihilated-on-twitter-after-he-pretends-he-didnt-just-trash-police-officers-tweets/,http://www.addictinginfo.org,1474243200000.0,False,2.0
Real_54-Webpage-P,"Good News Folks, God Is Now Protecting Donald Trump From A ‘Concentrated Satanic Attack’ (VIDEO)",http://www.addictinginfo.org/2016/09/23/good-news-folks-god-is-now-protecting-donald-trump-from-a-concentrated-satanic-attack-video/,http://www.addictinginfo.org,1474588800000.0,False,3.0
Real_55-Webpage-P,"McConnell, Pelosi, Ryan seek deal on government funding impasse",http://politi.co/2d6WORj,http://politi.co,1474982464000.0,False,3.0
Real_56-Webpage-P,Libertarian candidates: We will alter course of the election,http://politi.co/2cj6KrE,http://politi.co,1474232307000.0,False,4.0
Real_57-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/cnn-panel-gets-so-heated-host-pulls-the-plug-video/,http://conservativebyte.com,,False,2.0
Real_58-Webpage-P,Trump hints Obama to blame for Charlotte unrest,http://politi.co/2cJlAWU,http://politi.co,1474532948000.0,False,6.0
Real_59-Webpage-P,"US boy, six, asks Obama if he can adopt Omran Daqneesh",http://cnn.it/2cTxgav,http://cnn.it,,False,1.0
Real_6-Webpage-P,"New York Times Will FINALLY Start Calling Trump A ""Liar""",http://occupydemocrats.com/2016/09/20/just-new-york-times-will-finally-start-calling-trump-liar/,http://occupydemocrats.com,1474329600000.0,False,1.0
Real_60-Webpage-P,Trump 'happy' he didn't bring up Bill Clinton's affairs,http://politi.co/2czkZc8,http://politi.co,1474931826000.0,False,3.0
Real_61-Webpage-P,How Congress Can Override President Obama's Veto of the 9/11 Bill,http://abcn.ws/2d7sJ2y,http://abcn.ws,,False,2.0
Real_62-Webpage-P,Trump Campaign Chair Says Racism Didn’t Exist Before Obama – Promptly Resigns,http://author.addictinginfo.org/2016/09/22/trump-campaign-chair-says-racism-didnt-exist-before-obama-promptly-resigns/,http://author.addictinginfo.org,1474502400000.0,False,4.0
Real_63-Webpage-P,"Obama, Biden honor Arnold Palmer",http://cnn.it/2d3KEZt,http://cnn.it,,False,6.0
Real_64-Webpage-P,DOJ: Chinese company tried to evade U.S. sanctions against North Korea,http://politi.co/2cykLBS,http://politi.co,1474889709000.0,False,4.0
Real_65-Webpage-P,Debate breaks record as most-watched in U.S. history,http://cnn.it/2dwwCh9,http://cnn.it,,False,382.0
Real_66-Webpage-P,NATO chief counterattacks against Donald Trump – POLITICO,http://politi.co/2d15Len,http://politi.co,1474982556000.0,False,5.0
Real_67-Webpage-P,Reality Check: Was 'stop-and-frisk' effective?,http://cnn.it/2cp0zgU,http://cnn.it,,False,9.0
Real_68-Webpage-P,Trump Jr. defends Skittles tweet: 'I don't deal in microaggression',http://cnn.it/2dl3hpQ,http://cnn.it,,False,7.0
Real_69-Webpage-P,Obama nominates ambassador to Cuba in long-shot move,http://politi.co/2dqcRvf,http://politi.co,1474996450000.0,False,7.0
Real_7-Webpage-P,Conservatives Throw A Hissy Fit Because Michelle Obama Talked About Slavery At Black History Museum,http://author.addictinginfo.org/2016/09/23/conservatives-throw-a-hissy-fit-because-michelle-obama-talked-about-slavery-at-black-history-museum/,http://author.addictinginfo.org,1474588800000.0,False,2.0
Real_70-Webpage-P,"Hillary Clinton leads Donald Trump by 6 points, according to national poll",http://cnn.it/2cRGTGk,http://cnn.it,,False,2.0
Real_71-Webpage-P,Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‘Stoned to Death’ (VIDEO),http://www.addictinginfo.org/2016/09/20/hateful-arizona-pastor-deported-from-botswana-after-saying-gays-should-be-stoned-to-death-video/,http://www.addictinginfo.org,1474329600000.0,False,4.0
Real_72-Webpage-P,Twitter Just Wrecked Donald Trump After Horrible Attack On ‘Black Communities’ (TWEETS) ‹ Opposition Report,http://winningdemocrats.com/twitter-just-wrecked-donald-trump-after-horrible-attack-on-black-communities-tweets/,http://winningdemocrats.com,,False,3480000.0
Real_73-Webpage-P,Meet This Week's White Texan Terrorist Trump Isn't Talking About,http://occupydemocrats.com/2016/09/20/meet-weeks-white-texan-terrorist-trump-isnt-talking/,http://occupydemocrats.com,1474329600000.0,False,1.0
Real_74-Webpage-P,McConnell plays hardball in spending fight,http://politi.co/2cGf4xO,http://politi.co,1474552728000.0,False,4.0
Real_75-Webpage-P,What the US government can and cannot do to US citizens suspected of terrorism,http://cnn.it/2d6Dcug,http://cnn.it,,False,8.0
Real_76-Webpage-P,Trump received $1.6 million from Secret Service,http://politi.co/2cQ4Ssc,http://politi.co,1474571470000.0,False,138.0
Real_77-Webpage-P,"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcn.ws/2cLOLtg,http://abcn.ws,,False,822000000.0
Real_78-Webpage-P,"Ivanka Trump, Paul Ryan meet",http://cnn.it/2d6HcPU,http://cnn.it,,False,6.0
Real_79-Webpage-P,Schumer transfers millions to Dems in bid for Senate takeover,http://politi.co/2cYJWvx,http://politi.co,1474348829000.0,False,4.0
Real_8-Webpage-P,"Trump Said Not Paying Taxes Makes Him ""Smart."" Mark Cuban's Response Is Powerful",http://occupydemocrats.com/2016/09/28/trump-said-not-paying-taxes-makes-smart-mark-cubans-response-powerful/,http://occupydemocrats.com,1475020800000.0,False,4.0
Real_80-Webpage-P,Transparent creator Jill Soloway compares 'monster' Trump to Hitler after Emmy win,http://cnn.it/2d5RPSS,http://cnn.it,,False,1.0
Real_81-Webpage-P,Airstrikes Bury Syrians in Aleppo - ABC News,http://abcn.ws/2d6AS7G,http://abcn.ws,,False,2.0
Real_82-Webpage-P,America's relationships are on the line — no matter who wins,http://politi.co/2d1xPwp,http://politi.co,1474261890000.0,False,5.0
Real_83-Webpage-P,The Word Liberals are TERRIFIED Of – Eagle Rising,http://eaglerising.com/36863/terrorism-the-word-liberals-are-terrified-of/,http://eaglerising.com,1474326152000.0,False,1.0
Real_84-Webpage-P,"Clint Eastwood Had Enough, Blows Up On Hillary And Obama… Liberals",http://freedomdaily.com/clint-eastwood-had-enough-blows-up-on-hillary-and-obama-liberals-are-furious/,http://freedomdaily.com,1474394766000.0,False,7.0
Real_85-Webpage-P,Italian prime minister jokes about Bill Clinton as 'first gentleman',http://politi.co/2d2O8t0,http://politi.co,1474290305000.0,False,5.0
Real_86-Webpage-P,WWII Veteran Pens Brutal Op-Ed Slamming Draft-Dodging Trump,http://occupydemocrats.com/2016/09/26/wwii-veteran-pens-brutal-op-ed-slamming-draft-dodging-trump/,http://occupydemocrats.com,1474848000000.0,False,1.0
Real_87-Webpage-P,Louisiana Cop Claims Murdering A 6-Year Old Child Was Self-Defense,http://author.addictinginfo.org/2016/09/23/louisiana-cop-claims-murdering-a-6-year-old-child-was-self-defense/,http://author.addictinginfo.org,1474588800000.0,False,2.0
Real_88-Webpage-P,"Paul Ryan defends Donald Trump, dodges on Machado comment",http://cnn.it/2dx08Ud,http://cnn.it,,False,2.0
Real_89-Webpage-P,Trump launches 'Crooked Hillary' Snapchat filter for debate,http://cnn.it/2du7wQg,http://cnn.it,,False,9.0
Real_9-Webpage-P,"Trump Said Not Paying Taxes Makes Him ""Smart."" Mark Cuban's Response Is Powerful",http://occupydemocrats.com/2016/09/28/trump-said-not-paying-taxes-makes-smart-mark-cubans-response-powerful/,http://occupydemocrats.com,1475020800000.0,False,4.0
Real_90-Webpage-P,Lawyer Jailed For Wearing Black Lives Matter Pin In Court,http://www.opposingviews.com/i/society/judge-took-one-look-what-lawyer-had-pinned-her-shirt-and-told-her-without-hesitation-youre?fb=rwn,http://www.opposingviews.com,,False,1.0
Real_91-Webpage-P,Charity: Clinton Foundation Distributed “Watered-Down” AIDS Drugs to Sub-Saharan Africa – Eagle Rising,http://eaglerising.com/36899/charity-clinton-foundation-distributed-watered-down-aids-drugs-to-sub-saharan-africa/,http://eaglerising.com,1474416521000.0,False,1.0
Real_92-Webpage-P,Trump’s High-Energy War on American Politics,http://politi.co/2cZBGip,http://politi.co,1474881960000.0,False,9.0
Real_93-Webpage-P,Donald Trump is RIGHT on Profiling [VIDEO] – Eagle Rising,http://eaglerising.com/37033/bill-maher-donald-trump-is-right-on-profiling-video/,http://eaglerising.com,1474875006000.0,False,1.0
Real_94-Webpage-P,Hillary Clinton prepares for unpredictable Trump at presidential debate,http://cnn.it/2cMNF03,http://cnn.it,,False,4.0
Real_95-Webpage-P,"Donald Trump, Germany’s disfavored son – POLITICO",http://politi.co/2csN1WG,http://politi.co,1474601447000.0,False,5.0
Real_96-Webpage-P,BREAKING: Hollywood Legend Just Died Of Terrible Disease,http://newsbake.com/entertainment-news/tv/breaking-hollywood-legend-just-died-terrible-disease/?utm_source=Right+Wing+News&utm_medium=hollywood%2F9%2F19&utm_campaign=Right+Wing+News%2Fhollywood%2F9%2F19,http://newsbake.com,1474250978000.0,False,12100000.0
Real_97-Webpage-P,Worst. President. Ever.,http://politi.co/2d1qa5t,http://politi.co,1474196700000.0,False,936000.0
Real_98-Webpage-P,Don King drops N-word while introducing Donald Trump,http://cnn.it/2dh5vq9,http://cnn.it,,False,269.0
Real_99-Webpage-P,Donald Trump Jr. Compares Syrian Refugees to Skittles,http://abcn.ws/2cFVuaq,http://abcn.ws,,False,1110.0
